Token,Lemma,POS,Dep,Head_Lemma,Is_Stop,Is_Alpha,Is_Dialogue,Sentence_ID,Token_Index
-,-,PUNCT,punct,grow,False,False,True,34,544
up,up,ADP,prt,grow,True,True,True,34,545
daughters,daughter,NOUN,dobj,have,False,True,True,34,546
",",",",PUNCT,punct,ought,False,False,True,34,547
she,she,PRON,nsubj,ought,True,True,True,34,548
ought,ought,AUX,ROOT,ought,False,True,True,34,549
to,to,PART,aux,give,True,True,True,34,550
give,give,VERB,xcomp,ought,True,True,True,34,551
over,over,ADP,prt,give,True,True,True,34,552
thinking,thinking,NOUN,dobj,give,False,True,True,34,553
of,of,ADP,prep,thinking,True,True,True,34,554
her,her,PRON,poss,beauty,True,True,True,34,555
own,own,ADJ,amod,beauty,True,True,True,34,556
beauty,beauty,NOUN,pobj,of,False,True,True,34,557
.,.,PUNCT,punct,ought,False,False,True,34,558
”,"""",PUNCT,punct,have,False,False,True,35,559
“,"""",PUNCT,punct,have,False,False,True,35,560
In,in,ADP,prep,have,True,True,True,35,561
such,such,ADJ,amod,case,True,True,True,35,562
cases,case,NOUN,pobj,in,False,True,True,35,563
",",",",PUNCT,punct,have,False,False,True,35,564
a,a,DET,det,woman,True,True,True,35,565
woman,woman,NOUN,nsubj,have,False,True,True,35,566
has,have,VERB,ROOT,have,True,True,True,35,567
not,not,PART,neg,have,True,True,True,35,568
often,often,ADV,advmod,have,True,True,True,35,569
much,much,ADJ,amod,beauty,True,True,True,35,570
beauty,beauty,NOUN,dobj,have,False,True,True,35,571
to,to,PART,aux,think,True,True,True,35,572
think,think,VERB,relcl,beauty,False,True,True,35,573
of,of,ADP,prep,think,True,True,True,35,574
.,.,PUNCT,punct,have,False,False,True,35,575
”,"""",PUNCT,punct,have,False,False,True,35,576
“,"""",PUNCT,punct,go,False,False,True,36,577
But,but,CCONJ,cc,go,True,True,True,36,578
",",",",PUNCT,punct,go,False,False,True,36,579
my,my,PRON,poss,dear,True,True,True,36,580
dear,dear,NOUN,npadvmod,go,False,True,True,36,581
",",",",PUNCT,punct,go,False,False,True,36,582
you,you,PRON,nsubj,go,True,True,True,36,583
must,must,AUX,aux,go,True,True,True,36,584
indeed,indeed,ADV,advmod,go,True,True,True,36,585
go,go,VERB,ROOT,go,True,True,True,36,586
and,and,CCONJ,cc,go,True,True,True,36,587
see,see,VERB,conj,go,True,True,True,36,588
Mr.,mr.,PROPN,compound,bingley,False,False,True,36,589
Bingley,bingley,PROPN,dobj,see,False,True,True,36,590
when,when,SCONJ,advmod,come,True,True,True,36,591
he,he,PRON,nsubj,come,True,True,True,36,592
comes,come,VERB,advcl,see,False,True,True,36,593
into,into,ADP,prep,come,True,True,True,36,594
the,the,DET,det,neighbourhood,True,True,True,36,595
neighbourhood,neighbourhood,NOUN,pobj,into,False,True,True,36,596
.,.,PUNCT,punct,go,False,False,True,36,597
”,"""",PUNCT,punct,go,False,False,True,36,598
“,"""",PUNCT,punct,assure,False,False,True,37,599
It,it,PRON,nsubj,be,True,True,True,37,600
is,be,AUX,ccomp,assure,True,True,True,37,601
more,more,ADJ,attr,be,True,True,True,37,602
than,than,SCONJ,mark,engage,True,True,True,37,603
I,i,PRON,nsubj,engage,True,True,True,37,604
engage,engage,VERB,advcl,more,False,True,True,37,605
for,for,ADP,prep,engage,True,True,True,37,606
",",",",PUNCT,punct,assure,False,False,True,37,607
I,i,PRON,nsubj,assure,True,True,True,37,608
assure,assure,VERB,ROOT,assure,False,True,True,37,609
you,you,PRON,dobj,assure,True,True,True,37,610
.,.,PUNCT,punct,assure,False,False,True,37,611
”,"""",PUNCT,punct,assure,False,False,True,37,612
“,"""",PUNCT,punct,consider,False,False,True,38,613
But,but,CCONJ,cc,consider,True,True,True,38,614
consider,consider,VERB,ROOT,consider,False,True,True,38,615
your,your,PRON,poss,daughter,True,True,True,38,616
daughters,daughter,NOUN,dobj,consider,False,True,True,38,617
.,.,PUNCT,punct,consider,False,False,True,38,618
Only,only,ADV,advmod,think,True,True,True,39,619
think,think,VERB,ROOT,think,False,True,True,39,620
what,what,PRON,det,establishment,True,True,True,39,621
an,an,DET,det,establishment,True,True,True,39,622
establishment,establishment,NOUN,attr,be,False,True,True,39,623
it,it,PRON,nsubj,be,True,True,True,39,624
would,would,AUX,aux,be,True,True,True,39,625
be,be,AUX,ccomp,think,True,True,True,39,626
for,for,ADP,prep,be,True,True,True,39,627
one,one,NUM,pobj,for,True,True,True,39,628
of,of,ADP,prep,one,True,True,True,39,629
them,they,PRON,pobj,of,True,True,True,39,630
.,.,PUNCT,punct,think,False,False,True,39,631
Sir,sir,PROPN,compound,william,False,True,True,40,632
William,william,PROPN,nsubj,be,False,True,True,40,633
and,and,CCONJ,cc,william,True,True,True,40,634
Lady,lady,PROPN,compound,lucas,False,True,True,40,635
Lucas,lucas,PROPN,conj,william,False,True,True,40,636
are,be,AUX,ccomp,visit,True,True,True,40,637
determined,determined,ADJ,acomp,be,False,True,True,40,638
to,to,PART,aux,go,True,True,True,40,639
go,go,VERB,xcomp,determined,True,True,True,40,640
",",",",PUNCT,punct,determined,False,False,True,40,641
merely,merely,ADV,advmod,on,False,True,True,40,642
on,on,ADP,prep,determined,True,True,True,40,643
that,that,DET,det,account,True,True,True,40,644
account,account,NOUN,pobj,on,False,True,True,40,645
;,;,PUNCT,punct,visit,False,False,True,40,646
for,for,ADP,cc,visit,True,True,True,40,647
in,in,ADP,prep,know,True,True,True,40,648
general,general,ADJ,amod,in,False,True,True,40,649
",",",",PUNCT,punct,know,False,False,True,40,650
you,you,PRON,nsubj,know,True,True,True,40,651
know,know,VERB,parataxis,visit,False,True,True,40,652
",",",",PUNCT,punct,visit,False,False,True,40,653
they,they,PRON,nsubj,visit,True,True,True,40,654
visit,visit,VERB,ROOT,visit,False,True,True,40,655
no,no,DET,det,comer,True,True,True,40,656
new,new,ADJ,amod,comer,False,True,True,40,657
comers,comer,NOUN,dobj,visit,False,True,True,40,658
.,.,PUNCT,punct,visit,False,False,True,40,659
Indeed,indeed,ADV,advmod,go,True,True,True,41,660
you,you,PRON,nsubj,go,True,True,True,41,661
must,must,AUX,aux,go,True,True,True,41,662
go,go,VERB,ROOT,go,True,True,True,41,663
",",",",PUNCT,punct,go,False,False,True,41,664
for,for,SCONJ,mark,be,True,True,True,41,665
it,it,PRON,nsubj,be,True,True,True,41,666
will,will,AUX,aux,be,True,True,True,41,667
be,be,AUX,advcl,go,True,True,True,41,668
impossible,impossible,ADJ,acomp,be,False,True,True,41,669
for,for,SCONJ,mark,visit,True,True,True,41,670
_,_,PRON,nsubj,visit,False,False,True,41,671
us,we,PRON,nsubj,visit,True,True,True,41,672
_,_,X,punct,visit,False,False,True,41,673
to,to,PART,aux,visit,True,True,True,41,674
visit,visit,VERB,advcl,be,False,True,True,41,675
him,he,PRON,dobj,visit,True,True,True,41,676
",",",",PUNCT,punct,be,False,False,True,41,677
if,if,SCONJ,mark,do,True,True,True,41,678
you,you,PRON,nsubj,do,True,True,True,41,679
do,do,VERB,advcl,be,True,True,True,41,680
not,not,PART,neg,do,True,True,True,41,681
.,.,PUNCT,punct,go,False,False,True,41,682
”,"""",PUNCT,punct,go,False,False,True,41,683
“,"""",PUNCT,punct,be,False,False,True,42,684
You,you,PRON,nsubj,be,True,True,True,42,685
are,be,AUX,ROOT,be,True,True,True,42,686
over,over,ADV,advmod,scrupulous,True,True,True,42,687
scrupulous,scrupulous,ADJ,acomp,be,False,True,True,42,688
",",",",PUNCT,punct,be,False,False,True,42,689
surely,surely,ADV,advmod,be,False,True,True,42,690
.,.,PUNCT,punct,be,False,False,True,42,691
I,i,PRON,nsubj,dare,True,True,True,43,692
dare,dare,VERB,ROOT,dare,False,True,True,43,693
say,say,VERB,xcomp,dare,True,True,True,43,694
Mr.,mr.,PROPN,compound,bingley,False,False,True,43,695
Bingley,bingley,PROPN,nsubj,be,False,True,True,43,696
will,will,AUX,aux,be,True,True,True,43,697
be,be,AUX,ccomp,say,True,True,True,43,698
very,very,ADV,advmod,glad,True,True,True,43,699
glad,glad,ADJ,acomp,be,False,True,True,43,700
to,to,PART,aux,see,True,True,True,43,701
see,see,VERB,xcomp,glad,True,True,True,43,702
you,you,PRON,dobj,see,True,True,True,43,703
;,;,PUNCT,punct,dare,False,False,True,43,704
and,and,CCONJ,cc,dare,True,True,True,43,705
I,i,PRON,nsubj,send,True,True,True,43,706
will,will,AUX,aux,send,True,True,True,43,707
send,send,VERB,conj,dare,False,True,True,43,708
a,a,DET,det,line,True,True,True,43,709
few,few,ADJ,amod,line,True,True,True,43,710
lines,line,NOUN,dobj,send,False,True,True,43,711
by,by,ADP,prep,line,True,True,True,43,712
you,you,PRON,pobj,by,True,True,True,43,713
to,to,PART,aux,assure,True,True,True,43,714
assure,assure,VERB,advcl,send,False,True,True,43,715
him,he,PRON,dobj,assure,True,True,True,43,716
of,of,ADP,prep,assure,True,True,True,43,717
my,my,PRON,poss,consent,True,True,True,43,718
hearty,hearty,ADJ,amod,consent,False,True,True,43,719
consent,consent,NOUN,pobj,of,False,True,True,43,720
to,to,ADP,prep,consent,True,True,True,43,721
his,his,PRON,nsubj,marry,True,True,True,43,722
marrying,marry,VERB,pcomp,to,False,True,True,43,723
whichever,whichever,PRON,dobj,choose,False,True,True,43,724
he,he,PRON,nsubj,choose,True,True,True,43,725
chooses,choose,VERB,advcl,marry,False,True,True,43,726
of,of,ADP,prep,choose,True,True,True,43,727
the,the,DET,det,girl,True,True,True,43,728
girls,girl,NOUN,pobj,of,False,True,True,43,729
--,--,PUNCT,punct,send,False,False,True,43,730
though,though,SCONJ,mark,throw,True,True,True,43,731
I,i,PRON,nsubj,throw,True,True,True,43,732
must,must,AUX,aux,throw,True,True,True,43,733
throw,throw,VERB,advcl,send,False,True,True,43,734
in,in,ADP,prt,throw,True,True,True,43,735
a,a,DET,det,word,True,True,True,43,736
good,good,ADJ,amod,word,False,True,True,43,737
word,word,NOUN,dobj,throw,False,True,True,43,738
for,for,ADP,prep,throw,True,True,True,43,739
my,my,PRON,poss,lizzy,True,True,True,43,740
little,little,ADJ,amod,lizzy,False,True,True,43,741
Lizzy,lizzy,PROPN,pobj,for,False,True,True,43,742
.,.,PUNCT,punct,send,False,False,True,43,743
”,"""",PUNCT,punct,send,False,False,True,43,744
“,"""",PUNCT,punct,desire,False,False,True,44,745
I,i,PRON,nsubj,desire,True,True,True,44,746
desire,desire,VERB,ROOT,desire,False,True,True,44,747
you,you,PRON,nsubj,do,True,True,True,44,748
will,will,AUX,aux,do,True,True,True,44,749
do,do,VERB,ccomp,desire,True,True,True,44,750
no,no,DET,det,thing,True,True,True,44,751
such,such,ADJ,amod,thing,True,True,True,44,752
thing,thing,NOUN,dobj,do,False,True,True,44,753
.,.,PUNCT,punct,desire,False,False,True,44,754
Lizzy,lizzy,PROPN,nsubj,be,False,True,True,45,755
is,be,AUX,ROOT,be,True,True,True,45,756
not,not,PART,neg,be,True,True,True,45,757
a,a,DET,det,bit,True,True,True,45,758
bit,bit,NOUN,npadvmod,well,False,True,True,45,759
better,well,ADJ,acomp,be,False,True,True,45,760
than,than,ADP,prep,well,True,True,True,45,761
the,the,DET,det,other,True,True,True,45,762
others,other,NOUN,pobj,than,True,True,True,45,763
:,:,PUNCT,punct,be,False,False,True,45,764
and,and,CCONJ,cc,be,True,True,True,45,765
I,i,PRON,nsubj,be,True,True,True,45,766
am,be,AUX,conj,be,True,True,True,45,767
sure,sure,ADJ,acomp,be,False,True,True,45,768
she,she,PRON,nsubj,be,True,True,True,45,769
is,be,AUX,ccomp,sure,True,True,True,45,770
not,not,PART,neg,handsome,True,True,True,45,771
half,half,ADV,advmod,handsome,False,True,True,45,772
so,so,ADV,advmod,handsome,True,True,True,45,773
handsome,handsome,ADJ,acomp,be,False,True,True,45,774
as,as,ADP,prep,handsome,True,True,True,45,775
Jane,jane,PROPN,pobj,as,False,True,True,45,776
",",",",PUNCT,punct,handsome,False,False,True,45,777
nor,nor,CCONJ,cc,handsome,True,True,True,45,778
half,half,ADV,advmod,humoured,False,True,True,45,779
so,so,ADV,advmod,humoured,True,True,True,45,780
good,good,ADV,amod,humoured,False,True,True,45,781
-,-,PUNCT,punct,humoured,False,False,True,45,782
humoured,humoured,ADJ,conj,handsome,False,True,True,45,783
as,as,ADP,prep,humoured,True,True,True,45,784
Lydia,lydia,PROPN,pobj,as,False,True,True,45,785
.,.,PUNCT,punct,be,False,False,True,45,786
But,but,CCONJ,cc,give,True,True,True,46,787
you,you,PRON,nsubj,give,True,True,True,46,788
are,be,AUX,aux,give,True,True,True,46,789
always,always,ADV,advmod,give,True,True,True,46,790
giving,give,VERB,ROOT,give,False,True,True,46,791
_,_,PUNCT,punct,give,False,False,True,46,792
her,she,PRON,dative,give,True,True,True,46,793
_,_,X,punct,give,False,False,True,46,794
the,the,DET,det,preference,True,True,True,46,795
preference,preference,NOUN,dobj,give,False,True,True,46,796
.,.,PUNCT,punct,give,False,False,True,46,797
”,"""",PUNCT,punct,give,False,False,True,46,798
“,"""",PUNCT,punct,be,False,False,True,47,799
They,they,PRON,nsubj,have,True,True,True,47,800
have,have,VERB,ccomp,be,True,True,True,47,801
none,none,NOUN,dobj,have,True,True,True,47,802
of,of,ADP,prep,none,True,True,True,47,803
them,they,PRON,pobj,of,True,True,True,47,804
much,much,ADJ,dobj,have,True,True,True,47,805
to,to,PART,aux,recommend,True,True,True,47,806
recommend,recommend,VERB,relcl,much,False,True,True,47,807
them,they,PRON,dobj,recommend,True,True,True,47,808
",",",",PUNCT,punct,reply,False,False,True,47,809
”,"""",PUNCT,punct,reply,False,False,True,47,810
replied,reply,VERB,parataxis,be,False,True,False,47,811
he,he,PRON,nsubj,reply,True,True,False,47,812
:,:,PUNCT,punct,be,False,False,False,47,813
“,"""",PUNCT,punct,be,False,False,True,47,814
they,they,PRON,nsubj,be,True,True,True,47,815
are,be,AUX,ROOT,be,True,True,True,47,816
all,all,ADV,advmod,be,True,True,True,47,817
silly,silly,ADJ,acomp,be,False,True,True,47,818
and,and,CCONJ,cc,silly,True,True,True,47,819
ignorant,ignorant,ADJ,conj,silly,False,True,True,47,820
like,like,ADP,prep,be,False,True,True,47,821
other,other,ADJ,amod,girl,True,True,True,47,822
girls,girl,NOUN,pobj,like,False,True,True,47,823
;,;,PUNCT,punct,be,False,False,True,47,824
but,but,CCONJ,cc,be,True,True,True,47,825
Lizzy,lizzy,PROPN,nsubj,have,False,True,True,47,826
has,have,VERB,conj,be,True,True,True,47,827
something,something,PRON,dobj,have,True,True,True,47,828
more,more,ADJ,amod,something,True,True,True,47,829
of,of,ADP,prep,something,True,True,True,47,830
quickness,quickness,NOUN,pobj,of,False,True,True,47,831
than,than,ADP,prep,something,True,True,True,47,832
her,her,PRON,poss,sister,True,True,True,47,833
sisters,sister,NOUN,pobj,than,False,True,True,47,834
.,.,PUNCT,punct,have,False,False,True,47,835
”,"""",PUNCT,punct,have,False,False,True,47,836
“,"""",PUNCT,punct,abuse,False,False,True,48,837
Mr.,mr.,PROPN,compound,bennet,False,False,True,48,838
Bennet,bennet,PROPN,npadvmod,abuse,False,True,True,48,839
",",",",PUNCT,punct,abuse,False,False,True,48,840
how,how,SCONJ,advmod,abuse,True,True,True,48,841
can,can,AUX,aux,abuse,True,True,True,48,842
you,you,PRON,nsubj,abuse,True,True,True,48,843
abuse,abuse,VERB,ROOT,abuse,False,True,True,48,844
your,your,PRON,poss,child,True,True,True,48,845
own,own,ADJ,amod,child,True,True,True,48,846
children,child,NOUN,dobj,abuse,False,True,True,48,847
in,in,ADP,prep,abuse,True,True,True,48,848
such,such,DET,predet,way,True,True,True,48,849
a,a,DET,det,way,True,True,True,48,850
way,way,NOUN,pobj,in,False,True,True,48,851
?,?,PUNCT,punct,abuse,False,False,True,48,852
You,you,PRON,nsubj,take,True,True,True,49,853
take,take,VERB,ROOT,take,True,True,True,49,854
delight,delight,NOUN,dobj,take,False,True,True,49,855
in,in,ADP,prep,take,True,True,True,49,856
vexing,vex,VERB,pcomp,in,False,True,True,49,857
me,i,PRON,dobj,vex,True,True,True,49,858
.,.,PUNCT,punct,take,False,False,True,49,859
You,you,PRON,nsubj,have,True,True,True,50,860
have,have,VERB,ROOT,have,True,True,True,50,861
no,no,DET,det,compassion,True,True,True,50,862
compassion,compassion,NOUN,dobj,have,False,True,True,50,863
on,on,ADP,prep,compassion,True,True,True,50,864
my,my,PRON,poss,nerve,True,True,True,50,865
poor,poor,ADJ,amod,nerve,False,True,True,50,866
nerves,nerve,NOUN,pobj,on,False,True,True,50,867
.,.,PUNCT,punct,have,False,False,True,50,868
”,"""",PUNCT,punct,have,False,False,True,50,869
“,"""",PUNCT,punct,mistake,False,False,True,51,870
You,you,PRON,nsubj,mistake,True,True,True,51,871
mistake,mistake,VERB,ROOT,mistake,False,True,True,51,872
me,i,PRON,dobj,mistake,True,True,True,51,873
",",",",PUNCT,punct,mistake,False,False,True,51,874
my,my,PRON,poss,dear,True,True,True,51,875
dear,dear,NOUN,npadvmod,mistake,False,True,True,51,876
.,.,PUNCT,punct,mistake,False,False,True,51,877
I,i,PRON,nsubj,have,True,True,True,52,878
have,have,VERB,ROOT,have,True,True,True,52,879
a,a,DET,det,respect,True,True,True,52,880
high,high,ADJ,amod,respect,False,True,True,52,881
respect,respect,NOUN,dobj,have,False,True,True,52,882
for,for,ADP,prep,respect,True,True,True,52,883
your,your,PRON,poss,nerve,True,True,True,52,884
nerves,nerve,NOUN,pobj,for,False,True,True,52,885
.,.,PUNCT,punct,have,False,False,True,52,886
They,they,PRON,nsubj,be,True,True,True,53,887
are,be,AUX,ROOT,be,True,True,True,53,888
my,my,PRON,poss,friend,True,True,True,53,889
old,old,ADJ,amod,friend,False,True,True,53,890
friends,friend,NOUN,attr,be,False,True,True,53,891
.,.,PUNCT,punct,be,False,False,True,53,892
I,i,PRON,nsubj,hear,True,True,True,54,893
have,have,AUX,aux,hear,True,True,True,54,894
heard,hear,VERB,ROOT,hear,False,True,True,54,895
you,you,PRON,nsubj,mention,True,True,True,54,896
mention,mention,VERB,ccomp,hear,False,True,True,54,897
them,they,PRON,dobj,mention,True,True,True,54,898
with,with,ADP,prep,mention,True,True,True,54,899
consideration,consideration,NOUN,pobj,with,False,True,True,54,900
these,these,DET,det,year,True,True,True,54,901
twenty,twenty,NUM,nummod,year,True,True,True,54,902
years,year,NOUN,npadvmod,mention,False,True,True,54,903
at,at,ADP,advmod,least,True,True,True,54,904
least,least,ADJ,advmod,year,True,True,True,54,905
.,.,PUNCT,punct,hear,False,False,True,54,906
”,"""",PUNCT,punct,hear,False,False,True,54,907
“,"""",PUNCT,punct,know,False,False,True,55,908
Ah,ah,INTJ,intj,know,False,True,True,55,909
",",",",PUNCT,punct,know,False,False,True,55,910
you,you,PRON,nsubj,know,True,True,True,55,911
do,do,AUX,aux,know,True,True,True,55,912
not,not,PART,neg,know,True,True,True,55,913
know,know,VERB,ROOT,know,False,True,True,55,914
what,what,PRON,dobj,suffer,True,True,True,55,915
I,i,PRON,nsubj,suffer,True,True,True,55,916
suffer,suffer,VERB,ccomp,know,False,True,True,55,917
.,.,PUNCT,punct,know,False,False,True,55,918
”,"""",PUNCT,punct,know,False,False,True,55,919
“,"""",PUNCT,punct,hope,False,False,True,56,920
But,but,CCONJ,cc,hope,True,True,True,56,921
I,i,PRON,nsubj,hope,True,True,True,56,922
hope,hope,VERB,ROOT,hope,False,True,True,56,923
you,you,PRON,nsubj,get,True,True,True,56,924
will,will,AUX,aux,get,True,True,True,56,925
get,get,VERB,ccomp,hope,True,True,True,56,926
over,over,ADP,prep,get,True,True,True,56,927
it,it,PRON,pobj,over,True,True,True,56,928
",",",",PUNCT,punct,get,False,False,True,56,929
and,and,CCONJ,cc,get,True,True,True,56,930
live,live,VERB,conj,get,False,True,True,56,931
to,to,PART,aux,see,True,True,True,56,932
see,see,VERB,xcomp,live,True,True,True,56,933
many,many,ADJ,amod,man,True,True,True,56,934
young,young,ADJ,amod,man,False,True,True,56,935
men,man,NOUN,nsubj,come,False,True,True,56,936
of,of,ADP,prep,man,True,True,True,56,937
four,four,NUM,nummod,thousand,True,True,True,56,938
thousand,thousand,NUM,pobj,of,False,True,True,56,939
a,a,DET,det,year,True,True,True,56,940
year,year,NOUN,npadvmod,thousand,False,True,True,56,941
come,come,VERB,ccomp,see,False,True,True,56,942
into,into,ADP,prep,come,True,True,True,56,943
the,the,DET,det,neighbourhood,True,True,True,56,944
neighbourhood,neighbourhood,NOUN,pobj,into,False,True,True,56,945
.,.,PUNCT,punct,hope,False,False,True,56,946
”,"""",PUNCT,punct,hope,False,False,True,56,947
“,"""",PUNCT,punct,be,False,False,True,57,948
It,it,PRON,nsubj,be,True,True,True,57,949
